UKPRN,ProviderName,ProviderType,Breakdown_code,Breakdown,Completions_2014,Completions_2015,Sustained_Employment_Rate_2014,Sustained_Employment_Rate_2015,Sustained_Learning_Rate_2014,Sustained_Learning_Rate_2015,Sustained_Positive_Destination_Rate_2014,Sustained_Positive_Destination_Rate_2015,Learning_Rate_2014,Learning_Rate_2015,Positive_Destination_Rate_2014,Positive_Destination_Rate_2015,Benefit_Learners_Completions_2014,Benefit_Learners_Completions_2015,Benefit_Learners_Sustained_Employment_Rate_2014,Benefit_Learners_Sustained_Employment_Rate_2015
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Age,19 - 24,1110,840,53,55,30,31,71,73,44,42,77,77,310,200,46,44
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Age,25 - 49,2930,2360,55,55,22,23,68,67,39,35,76,73,910,590,46,44
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Age,50+,460,360,43,48,15,16,53,57,31,30,65,65,250,150,33,36
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Provision,Skills,4390,3510,52,54,24,24,67,67,40,36,74,73,1470,940,44,43
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Provision,Apprenticeship,120,60,88,82,6,7,89,84,17,11,91,86,x,x,x,x
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Level,Level 4+,x,x,x,x,x,x,x,x,x,x,x,x,.,.,.,.
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Level,Full Level 3,400,500,53,56,55,36,83,75,63,48,87,80,60,90,49,43
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Level,Level 3 - Other,20,.,x,.,25,.,63,.,38,.,69,.,x,.,x,.
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Level,Full Level 2,910,760,60,59,20,29,71,72,33,39,78,77,370,270,53,50
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Level,Level 2 - Other,190,130,62,58,27,31,72,74,38,46,75,80,50,20,55,x
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Level,Below level 2 (excl. Traineeships),2990,2170,51,51,20,19,64,63,38,31,72,70,990,570,40,40
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Level,Traineeships,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,700,380,39,36,42,29,66,59,57,42,76,67,220,130,36,39
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,3790,3150,56,56,20,23,68,68,36,35,75,74,1240,810,45,44
10007321,WALTHAM FOREST COLLEGE,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,20,40,x,40,33,34,67,60,48,46,76,69,x,10,x,x
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,All,All,2900,2380,50,49,25,21,65,61,44,40,75,72,820,670,38,35
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Gender,Female,2160,1850,49,47,27,22,66,61,46,42,76,72,510,460,39,36
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Gender,Male,740,530,52,54,19,15,61,63,39,34,72,72,300,210,38,33
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Age,Under 19,20,x,x,x,17,x,72,x,39,x,89,x,x,.,x,.
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Age,19 - 24,260,200,55,47,26,28,69,66,44,47,77,77,70,60,53,40
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Age,25 - 49,2020,1690,51,51,26,21,66,63,45,41,76,73,480,390,40,37
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Age,50+,610,480,43,43,22,16,57,54,42,37,69,66,260,230,30,30
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Provision,Skills,2870,2360,50,49,25,21,64,61,45,41,75,72,810,670,38,35
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Provision,Apprenticeship,30,20,x,x,10,21,79,71,21,29,86,75,x,x,x,x
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Level,Full Level 3,30,30,x,x,18,20,82,80,36,24,85,80,x,x,x,x
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Level,Level 3 - Other,10,.,x,.,x,.,82,.,27,.,91,.,x,.,x,.
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Level,Full Level 2,250,310,64,58,20,24,75,69,37,38,83,75,50,70,55,49
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Level,Level 2 - Other,410,320,55,50,22,21,67,62,35,37,73,71,140,130,48,42
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Level,Below level 2 (excl. Traineeships),2180,1720,47,47,27,20,63,59,47,42,74,71,610,470,34,31
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Level,Traineeships,x,.,x,.,x,.,x,.,x,.,x,.,x,.,x,.
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,380,360,30,30,27,19,51,44,49,41,64,61,130,150,30,24
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,1820,1500,53,51,26,22,68,64,46,42,78,74,480,380,39,36
10007322,WALTHAM FOREST LONDON BOROUGH COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,690,530,53,56,21,17,64,64,39,35,74,72,210,150,41,43
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,All,All,60,30,89,x,29,30,91,89,39,41,93,89,x,x,x,x
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Gender,Female,40,20,90,x,26,24,92,86,38,38,95,86,x,.,x,.
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Gender,Male,20,x,x,x,35,x,88,x,41,x,88,x,x,x,x,x
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Age,Under 19,x,x,x,x,x,x,x,x,x,x,x,x,.,.,.,.
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Age,19 - 24,30,20,x,x,42,33,91,94,52,50,94,94,x,x,x,x
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Age,25 - 49,20,x,x,x,x,x,86,x,29,x,86,x,x,.,x,.
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Age,50+,x,x,x,x,x,x,x,x,x,x,x,x,.,.,.,.
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Provision,Skills,20,x,x,x,48,x,96,x,57,x,96,x,x,.,x,.
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Provision,Apprenticeship,30,20,x,x,15,35,88,91,27,48,91,91,x,x,x,x
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Level,Full Level 3,10,x,x,x,x,x,92,x,x,x,92,x,.,.,.,.
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Level,Level 3 - Other,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Level,Full Level 2,40,20,86,x,35,38,89,90,49,52,92,90,x,x,x,x
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Level,Level 2 - Other,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Level,Below level 2 (excl. Traineeships),x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Level,Traineeships,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,60,30,89,x,27,32,91,88,38,44,93,88,x,.,x,.
10007336,WARRINGTON BOROUGH COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,All,All,3990,4130,77,79,22,18,84,84,37,28,87,86,570,350,53,58
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Gender,Female,1640,1760,75,76,28,21,85,82,45,32,89,85,210,140,53,54
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Gender,Male,2350,2370,79,82,19,15,84,85,32,26,86,87,360,210,53,60
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Age,Under 19,60,90,82,89,49,37,84,94,60,54,89,97,.,.,.,.
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Age,19 - 24,1050,1050,73,72,35,29,83,83,51,40,87,85,150,100,58,58
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Age,25 - 49,2270,2380,79,82,19,15,85,85,33,25,88,87,320,180,54,61
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Age,50+,620,610,80,79,9,6,83,81,27,19,86,84,100,70,44,49
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Provision,Skills,3660,3590,77,79,22,18,84,84,37,28,87,86,550,310,52,56
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Provision,Apprenticeship,330,540,83,80,27,18,86,83,36,28,88,86,20,40,x,75
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Level,Level 4+,50,40,91,85,8,x,92,85,9,x,92,85,x,x,x,x
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Level,Full Level 3,480,560,70,68,42,36,86,82,51,44,90,84,50,40,57,62
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Level,Level 3 - Other,130,60,85,76,24,24,89,81,42,34,92,81,x,x,x,x
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Level,Full Level 2,1430,1680,80,83,25,14,87,86,39,24,89,87,130,90,67,73
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Level,Level 2 - Other,750,580,79,83,14,11,84,86,29,25,87,88,150,60,58,48
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Level,Below level 2 (excl. Traineeships),1160,1200,74,78,17,17,80,83,35,30,85,85,230,140,41,51
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Level,Traineeships,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,530,620,61,61,29,18,77,71,45,29,83,75,120,100,42,37
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,3440,3500,80,83,21,17,86,87,36,28,88,88,440,240,56,66
10007339,WARRINGTON COLLEGIATE,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,30,x,x,x,12,x,77,x,19,x,81,x,x,.,x,.
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,All,All,990,870,60,50,27,28,73,65,48,38,80,70,160,90,44,39
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Gender,Female,730,590,61,49,29,28,75,65,50,40,81,70,100,60,43,36
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Gender,Male,260,280,57,52,22,27,68,66,40,34,76,69,60,30,46,x
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Age,Under 19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Age,19 - 24,130,70,57,54,39,23,71,67,59,38,78,72,20,x,x,x
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Age,25 - 49,530,470,64,50,32,38,79,71,54,49,86,76,80,60,54,41
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Age,50+,330,330,56,50,14,14,64,56,33,23,71,61,60,20,37,x
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Provision,Skills,990,860,60,50,27,28,73,65,48,38,80,70,160,90,44,39
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Provision,Apprenticeship,.,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Level,Full Level 3,.,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Level,Level 3 - Other,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Level,Full Level 2,360,40,87,65,24,16,91,78,52,35,95,84,20,x,x,x
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Level,Level 2 - Other,60,100,47,55,47,44,78,76,63,53,83,79,10,x,x,x
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Level,Below level 2 (excl. Traineeships),570,730,45,49,27,26,61,63,43,36,70,68,130,70,40,39
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Level,Traineeships,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,270,280,40,27,29,33,59,52,49,43,71,59,70,50,41,34
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,670,580,68,62,27,26,79,72,48,36,84,76,80,40,45,48
10007348,WARWICKSHIRE COUNTY COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,50,x,58,x,18,x,71,x,29,x,78,x,x,x,x,x
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,All,All,50,60,82,88,24,32,82,95,47,51,84,96,x,.,x,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Gender,Female,40,40,79,89,21,34,79,93,47,50,82,95,.,.,.,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Gender,Male,10,10,x,x,31,23,92,100,46,54,92,100,x,.,x,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Age,Under 19,30,40,x,87,33,39,89,97,56,63,89,100,.,.,.,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Age,19 - 24,20,20,x,x,13,17,78,89,39,28,83,89,x,.,x,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Age,25 - 49,x,x,x,x,x,x,x,x,x,x,x,x,.,.,.,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Age,50+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Provision,Skills,x,x,x,x,x,x,x,x,x,x,x,x,.,.,.,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Provision,Apprenticeship,40,50,81,88,21,31,81,96,40,46,84,96,x,.,x,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Level,Full Level 3,20,20,x,x,18,x,82,90,32,15,86,90,.,.,.,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Level,Level 3 - Other,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Level,Full Level 2,20,30,x,x,24,44,81,100,48,66,81,100,x,.,x,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Level,Level 2 - Other,.,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Level,Below level 2 (excl. Traineeships),x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Level,Traineeships,x,x,x,x,x,x,x,x,x,x,x,x,.,.,.,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,x,x,x,x,x,x,x,x,x,x,x,x,.,.,.,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,40,50,88,90,26,29,88,96,49,51,91,98,x,.,x,.
10007362,RICHMOND UPON THAMES BOROUGH COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,x,x,x,x,x,x,x,x,x,x,x,x,.,.,.,.
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,All,All,40990,37760,44,43,31,30,63,61,57,55,78,75,4080,3900,34,33
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Gender,Female,30500,27820,42,41,31,30,62,60,58,55,77,74,2670,2460,32,34
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Gender,Male,10490,9940,48,47,30,29,67,64,55,53,79,76,1410,1440,36,32
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Age,Under 19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Age,19 - 24,1890,1600,33,32,28,30,54,55,48,49,68,68,360,330,34,31
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Age,25 - 49,17760,15860,38,35,29,29,60,57,52,50,74,70,2540,2410,35,35
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Age,50+,21330,20300,50,49,32,30,67,65,63,59,82,79,1180,1160,30,29
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Provision,Skills,40990,37760,44,43,31,30,63,61,57,55,78,75,4080,3900,34,33
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Provision,Apprenticeship,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Level,Full Level 3,50,40,77,91,10,x,77,91,17,17,77,91,x,x,x,x
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Level,Level 3 - Other,4830,6330,60,59,36,32,75,72,73,67,90,86,60,70,52,35
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Level,Full Level 2,300,280,90,79,10,13,91,83,26,29,94,87,x,20,x,x
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Level,Level 2 - Other,12790,10680,55,51,30,29,70,66,58,56,84,78,800,840,41,40
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Level,Below level 2 (excl. Traineeships),23020,20430,33,32,31,30,56,55,54,51,72,69,3220,2970,32,31
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Level,Traineeships,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,12400,11480,29,28,35,33,56,53,60,57,73,69,1340,1330,27,26
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,24910,22980,50,49,30,29,67,65,57,55,80,78,2360,2210,37,37
10007364,WORKERS' EDUCATIONAL ASSOCIATION,Special Colleges,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,3680,3290,49,46,25,26,64,62,51,50,78,74,380,360,36,33
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,All,All,160,110,81,79,12,11,83,82,20,18,85,85,x,x,x,x
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Gender,Female,20,x,x,x,x,x,86,x,21,x,93,x,.,x,.,x
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Gender,Male,140,100,81,80,12,12,83,83,19,18,84,85,x,x,x,x
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Age,Under 19,20,20,x,x,33,29,81,82,43,29,86,82,x,x,x,x
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Age,19 - 24,50,40,82,80,20,20,84,83,33,37,84,89,x,x,x,x
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Age,25 - 49,70,40,78,81,x,x,80,81,9,x,83,83,x,x,x,x
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Age,50+,20,10,x,x,x,x,94,82,x,x,94,82,.,.,.,.
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Provision,Skills,100,70,80,81,6,x,82,81,13,10,84,82,x,x,x,x
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Provision,Apprenticeship,50,40,83,76,22,27,85,84,31,32,87,89,x,x,x,x
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Level,Full Level 3,20,x,x,x,x,x,100,x,24,x,100,x,x,.,x,.
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Level,Level 3 - Other,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Level,Full Level 2,130,90,79,80,10,9,80,82,16,12,83,86,x,x,x,x
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Level,Level 2 - Other,x,x,x,x,x,x,x,x,x,x,x,x,.,x,.,x
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Level,Below level 2 (excl. Traineeships),x,x,x,x,x,x,x,x,x,x,x,x,x,.,x,.
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Level,Traineeships,.,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,20,x,x,x,x,x,80,x,x,x,80,x,.,.,.,.
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,140,100,81,78,12,10,83,81,20,16,85,84,x,x,x,x
10007375,WEBS TRAINING LIMITED,Private Sector Public Funded,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,All,All,470,290,86,82,16,13,89,85,25,26,90,86,20,10,x,x
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Gender,Female,280,180,87,85,16,14,88,88,25,28,90,89,x,.,x,.
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Gender,Male,190,110,85,77,16,11,90,80,23,25,91,81,20,10,x,x
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Age,Under 19,30,20,x,x,29,x,86,88,36,19,86,88,.,.,.,.
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Age,19 - 24,240,140,85,81,19,14,88,83,25,24,89,84,20,10,x,x
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Age,25 - 49,180,110,89,81,11,14,90,87,23,30,91,87,x,x,x,x
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Age,50+,20,20,x,x,x,x,95,85,15,25,95,90,.,.,.,.
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Provision,Skills,120,80,88,77,18,17,90,82,40,57,94,84,x,x,x,x
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Provision,Apprenticeship,350,210,86,84,15,11,89,86,19,15,89,86,20,10,x,x
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Level,Full Level 3,100,60,88,91,11,8,90,91,14,11,90,91,x,x,x,x
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Level,Level 3 - Other,40,20,93,x,20,x,93,85,48,45,95,85,x,.,x,.
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Level,Full Level 2,320,170,85,80,18,13,89,82,26,22,90,83,20,10,x,x
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Level,Level 2 - Other,x,20,x,x,x,21,x,89,x,68,x,95,x,.,x,.
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Level,Below level 2 (excl. Traineeships),x,20,x,x,x,31,x,88,x,69,x,88,.,x,.,x
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Level,Traineeships,.,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.
10007377,WEIR TRAINING LIMITED,Private Sector Public Funded,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,50,30,92,x,12,23,92,81,22,42,94,88,x,.,x,.
